timestamp,available,total,unrealized_pnl,open_positions
2026-02-17T18:15:33.914511,44635.13306446,49911.20151547,345.93722840,3
2026-02-17T18:16:09.436847,44627.63564446,49911.20151547,308.45012840,3
2026-02-17T18:16:39.527644,44627.11566046,49911.20151547,305.85020840,3
2026-02-17T18:17:10.725766,44621.67756046,49911.20151547,278.65970840,3
2026-02-17T18:17:43.880656,44621.55998446,49911.20151547,278.07182840,3
2026-02-17T18:18:14.220655,44619.20738446,49911.20151547,266.30882840,3
2026-02-17T18:18:49.495351,44619.95804446,49911.20151547,270.06212840,3
2026-02-17T18:19:23.939126,44618.46322846,49911.20151547,262.58804840,3
2026-02-17T18:19:59.411168,44612.98334446,49911.20151547,235.18862840,3
2026-02-17T18:20:33.874262,44615.96192446,49911.20151547,250.08152840,3
2026-02-17T18:21:09.459450,44620.79809246,49911.20151547,274.26236840,3
2026-02-17T18:21:43.871378,44623.43989246,49911.20151547,287.47136840,3
2026-02-17T18:22:19.370876,44618.61002446,49911.20151547,263.32202840,3
2026-02-17T18:22:49.437683,44626.44080446,49911.20151547,302.47592840,3
2026-02-17T18:23:19.530884,44623.03742446,49911.20151547,285.45902840,3
2026-02-17T18:23:53.873876,44627.37546046,49911.20151547,307.14920840,3
2026-02-17T18:24:23.912460,44625.40574446,49911.20151547,297.30062840,3
2026-02-17T18:24:53.925360,44626.34852446,49911.20151547,302.01452840,3
2026-02-17T18:25:29.518025,44630.07360046,49911.20151547,320.63990840,3
2026-02-17T18:26:04.285948,44639.10596446,49911.20151547,365.80172840,3
2026-02-17T18:26:39.443239,44639.24120446,49911.20151547,366.47792840,3
2026-02-17T18:27:09.805438,44634.06866446,49911.20151547,340.61522840,3
2026-02-17T18:27:43.873926,44632.91636446,49911.20151547,334.85372840,3
2026-02-17T18:28:13.892964,44636.96642446,49911.20151547,355.10402840,3
2026-02-17T18:28:43.896068,44635.44309646,49911.20151547,347.48738840,3
2026-02-17T18:29:19.407625,44642.04758446,49911.20151547,380.50982840,3
2026-02-17T18:29:49.419178,44636.14500046,49911.20151547,350.99690840,3
2026-02-17T18:30:23.827544,44633.49664846,49911.20151547,337.75514840,3
2026-02-17T18:30:53.878793,44636.90706046,49911.20151547,347.50172840,3
2026-02-17T18:31:29.380178,44635.31017246,49911.20151547,341.61332840,3
2026-02-17T18:31:59.597025,44632.11382846,49911.20151547,330.84104840,3
2026-02-17T18:32:33.864574,44636.29946446,49911.20151547,351.76922840,3
2026-02-17T18:33:03.979056,44635.76552446,49911.20151547,349.09952840,3
2026-02-17T18:33:39.374340,45960.15233641,49997.17922292,312.67562840,2
2026-02-17T18:34:09.704786,46975.62670556,50090.65528120,211.79231420,2
2026-02-17T18:34:44.165723,47927.14934338,50204.32201350,94.09840420,2
2026-02-17T18:35:19.515729,47098.92095426,50201.68845510,93.84781420,2
2026-02-17T18:35:49.771706,47101.91956826,50201.68845510,-0.88440000,1
2026-02-17T18:36:23.896562,47397.61990430,50283.84082250,-2.61564000,2
2026-02-17T18:36:59.450150,47395.32489230,50283.84082250,8.85942000,2
2026-02-17T18:37:29.459693,47392.53845630,50283.84082250,22.79160000,2
2026-02-17T18:37:59.464617,47395.44146030,50283.84082250,8.27658000,2
2026-02-17T18:38:29.471793,47395.12445630,50283.84082250,9.86160000,2
2026-02-17T18:39:03.882890,47394.91313630,50283.84082250,10.91820000,2
2026-02-17T18:39:33.904223,47396.73248030,50283.84082250,1.82148000,2
2026-02-17T18:40:09.389841,47397.84881630,50283.84082250,-3.76020000,2
2026-02-17T18:40:39.443285,47394.62165630,50283.84082250,12.37560000,2
2026-02-17T18:41:13.851590,47393.57813630,50283.84082250,17.59320000,2
2026-02-17T18:41:43.903280,47395.31451230,50283.84082250,8.91132000,2
2026-02-17T18:42:19.439805,47395.08215630,50283.84082250,10.07310000,2
2026-02-17T18:42:53.903460,47394.11141630,50283.84082250,14.92680000,2
2026-02-17T18:45:14.986197,47390.49814430,50283.84082250,32.99316000,2
2026-02-17T18:45:45.000428,45481.63020609,50278.61927127,36.60939000,2
2026-02-17T18:46:23.153866,45477.83019609,50278.61927127,55.60944000,2
2026-02-17T18:46:58.149085,42733.36583943,50271.11081581,53.20777000,3
2026-02-17T18:47:33.187486,42730.80625343,50271.11081581,61.18010000,3
2026-02-17T18:48:08.105322,42717.93533343,50271.11081581,109.38750000,3
2026-02-17T18:48:43.115650,42732.24186543,50271.11081581,56.92524000,3
2026-02-17T18:56:18.602637,42710.03631943,50271.11081581,125.86817000,3
2026-02-17T19:27:14.022597,42946.08851145,50283.72572506,238.55327930,3
2026-02-17T19:27:49.062592,45692.27110352,50417.90530034,84.65422930,2
2026-02-17T21:23:53.923805,48506.45813899,50563.07439269,-55.69500000,2
2026-02-17T21:24:23.931070,48506.60603899,50563.07439269,-56.56820000,2
2026-02-17T21:44:23.811518,48496.54107899,50563.07439269,-106.89300000,2
2026-02-17T21:44:58.767013,44656.81154476,50552.43914113,-94.02056000,3
2026-02-17T21:45:28.876219,46446.35012374,50547.59439343,-96.12789012,3
2026-02-17T21:45:59.061757,46445.71605974,50547.59439343,-99.29821012,3
2026-02-17T21:46:33.773022,46446.74789174,50547.59439343,-92.68757012,3
2026-02-17T21:47:03.816036,46445.14808374,50547.59439343,-102.13809012,3
2026-02-17T21:47:38.763586,46448.88052374,50547.59439343,-83.47589012,3
2026-02-17T21:50:44.145685,46450.82784374,50547.59439343,-73.73929012,3
2026-02-17T21:51:14.155611,44576.28453587,50538.35376973,-104.56816000,3
2026-02-17T21:51:44.229832,44579.40659987,50538.35376973,-88.95784000,3
2026-02-17T21:52:14.242421,42765.94636060,50522.81573716,-110.74680000,3
2026-02-17T21:52:44.346822,42694.59385124,50522.81573716,-121.15430000,3
2026-02-17T21:53:19.142813,40962.46518020,50502.91663395,-102.03860000,3
2026-02-17T21:53:50.106063,40140.40381711,50495.43903449,-83.79854954,3
2026-02-17T21:54:24.881285,39312.58145879,50491.49183564,-94.83842954,3
2026-02-17T21:54:59.179708,37711.43956413,50476.02776268,-111.92333748,3
2026-02-17T21:55:29.379132,37705.19039613,50476.02776268,-143.16917748,3
2026-02-17T21:56:04.174271,36406.66627135,50448.39415895,-170.16600253,3
2026-02-17T21:56:39.205466,36404.23363135,50448.39415895,-181.03140253,3
2026-02-17T22:00:37.460036,34954.72004877,50431.58169734,-74.45392173,3
2026-02-17T22:01:07.548236,33365.46109930,50416.50868264,-70.82987173,3
2026-02-17T22:01:37.585110,33353.71253330,50416.50868264,-129.57270173,3
2026-02-17T22:05:17.086363,30684.94798012,50409.17461330,-121.25577173,3
2026-02-17T22:05:47.112258,28066.87363436,50402.02699264,-137.32977173,3
2026-02-17T22:06:17.206361,28069.54114636,50402.02699264,-123.99221173,3
2026-02-17T22:06:52.154426,25680.33514216,50395.50625984,-142.41637173,3
2026-02-17T22:07:22.982577,23616.39980798,50389.84670803,-109.74377173,3
2026-02-17T22:07:57.135740,23475.52129224,50389.51003724,-198.30427173,3
2026-02-17T22:08:32.107600,21493.24661922,50384.01763141,-63.06877173,3
2026-02-17T22:16:29.986899,22419.94658879,50384.01763141,-532.02967173,3
2026-02-17T22:17:00.039635,20535.46019425,50378.77846104,-371.06647173,3
2026-02-17T22:17:30.047528,20539.37875425,50378.77846104,-351.47367173,3
2026-02-17T22:18:05.122762,18771.09338561,50374.01946559,-487.83257173,3
2026-02-17T22:18:36.865840,17186.70415236,50369.60747784,-339.45097173,3
2026-02-17T22:19:10.004534,17181.87905236,50369.60747784,-363.57647173,3
2026-02-17T22:19:45.374568,15773.62275358,50365.62195118,-114.60507173,3
2026-02-17T22:20:20.030153,15770.79145958,50365.62195118,-128.76154173,3
2026-02-17T22:20:50.075246,14411.93152639,50361.95499392,-215.52967173,3
2026-02-17T22:21:25.005028,14377.97478639,50361.95499392,-385.31337173,3
2026-02-17T22:21:59.967744,13131.15401340,50358.62405124,-526.51747173,3
2026-02-17T22:22:30.044021,13127.86603340,50358.62405124,-542.95737173,3
2026-02-17T22:23:05.041758,12028.15606221,50355.57930998,-472.12187173,3
2026-02-17T22:23:35.258294,11064.84098228,50352.90893744,-404.10037173,3
2026-02-17T22:24:10.059171,11002.35247645,50352.75928024,-442.79267173,3
2026-02-17T22:24:45.060896,10074.59188471,50350.19982004,-399.87757173,3
2026-02-17T22:25:20.061851,10105.79752471,50350.19982004,-243.84937173,3
2026-02-17T22:25:55.036369,9223.13014325,50347.82339180,-310.26697173,3
2026-02-17T22:26:30.019650,9243.80634325,50347.82339180,-255.96924173,3
2026-02-17T22:27:05.017661,8452.48960020,50345.65184852,-191.32221173,3
2026-02-17T22:27:37.729963,7763.13643321,50343.71700555,-98.90847173,3
2026-02-17T22:28:29.967050,7806.28829321,50343.71700555,116.85082827,3
2026-02-17T22:29:00.366013,35728.18903996,50572.21774056,-118.80500000,1
2026-02-17T22:29:30.676188,35752.71719996,50572.21774056,3.83580000,1
2026-02-17T22:30:04.994028,32679.32888009,50563.84494750,-47.74498000,3
2026-02-17T22:30:35.036704,30062.55067857,50556.67414919,-14.94210000,3
2026-02-17T22:31:05.056760,29911.60583404,50556.22642895,49.29540000,3
2026-02-17T22:31:37.003889,27334.85972522,50549.25157040,-76.15070000,3
2026-02-17T22:32:10.126334,27345.67781722,50549.25157040,-22.06024000,3
2026-02-17T22:32:41.534450,25015.65374732,50542.88548034,-27.44440000,3
2026-02-17T22:35:51.515994,25022.07277932,50542.88548034,4.65076000,3
2026-02-17T22:36:21.516720,40902.69781989,50699.09084171,77.06210000,2
2026-02-17T22:36:56.731322,40074.41875441,50696.85278831,29.70290000,2
2026-02-17T22:37:31.531548,37407.74074333,50689.55718873,41.29094000,3
2026-02-17T22:38:01.680724,34213.82421265,50680.82398386,46.32784000,3
2026-02-17T22:38:36.599497,34218.94742465,50680.82398386,71.94390000,3
2026-02-17T22:39:11.474870,31304.86480300,50672.89040122,13.49590000,3
2026-02-17T22:39:41.537027,31298.60184300,50672.89040122,-17.81890000,3
2026-02-17T22:41:46.750408,28627.10867723,50665.60139856,-42.37360000,3
2026-02-17T22:42:16.874330,26191.34036102,50658.91296026,13.15454000,3
2026-02-17T22:42:51.687856,26188.00502102,50658.91296026,-3.52216000,3
2026-02-17T22:43:21.726015,23918.61589608,50652.75241619,-81.71260000,3
2026-02-17T22:43:56.191608,23794.38907288,50652.41646018,-88.32210000,3
2026-02-17T22:44:27.093763,23800.79928288,50652.41646018,-58.98120000,3
2026-02-17T22:44:58.107261,23640.35238390,50652.08011065,-243.26110000,3
2026-02-17T22:45:31.722752,23645.71198390,50652.08011065,-216.46310000,3
2026-02-17T22:46:06.777885,21588.02277889,50646.52550834,-344.53160000,3
2026-02-17T22:46:41.803419,21618.23259089,50646.52550834,-193.48254000,3
2026-02-17T22:47:11.863983,19761.97390965,50641.46101330,-210.89370000,3
2026-02-17T22:47:46.832676,19778.77278965,50641.46101330,-126.89930000,3
2026-02-17T22:48:21.757944,18091.00695063,50636.85688624,-143.94300000,3
2026-02-17T22:48:51.876179,16623.31308267,50632.85487162,-161.99998000,3
2026-02-17T22:49:22.124723,16533.53024149,50632.59340926,-132.65200000,3
2026-02-17T22:49:53.362267,15142.26948529,50628.75869772,-74.57115000,3
2026-02-17T22:50:26.753638,15145.91210529,50628.75869772,-56.35805000,3
2026-02-17T22:51:01.729471,13858.03919071,50625.26236807,-100.30000000,3
2026-02-17T22:51:31.976577,13904.51763071,50625.26236807,132.09220000,3
2026-02-17T22:52:06.841954,12699.10693672,50621.97625249,104.06953000,3
2026-02-17T23:07:22.904085,50746.60470297,50746.60470297,0.00000000,0
2026-02-17T23:07:52.982328,47427.78138534,50737.53251313,0.56810000,3
2026-02-17T23:08:23.058308,47426.97828534,50737.53251313,-3.44740000,3
2026-02-17T23:08:53.063068,47958.04464247,50736.97517860,-12.37407000,3
2026-02-17T23:09:27.897086,47958.47933547,50736.97517860,-9.88614000,3
2026-02-17T23:09:57.913085,47960.38184747,50736.97517860,-0.32934000,3
2026-02-17T23:10:32.886823,47958.13180947,50736.97517860,-13.08110000,3
2026-02-17T23:11:02.908638,47959.83539947,50736.97517860,-2.34500000,3
2026-02-17T23:11:33.412996,47956.74926347,50736.97517860,-20.73176000,3
2026-02-17T23:12:07.912620,47957.27065047,50736.97517860,-17.43649000,3
2026-02-17T23:12:42.916073,47957.93513947,50736.97517860,-13.65570000,3
2026-02-17T23:13:13.161127,47957.83168947,50736.97517860,-14.28740000,3
2026-02-17T23:13:47.915643,47957.59938147,50736.97517860,-16.15308000,3
2026-02-17T23:14:17.931582,47956.65333947,50736.97517860,-21.43810000,3
2026-02-17T23:18:17.077603,47959.21167947,50736.97517860,-7.08770000,3
2026-02-17T23:18:47.311552,47958.66607947,50736.97517860,-9.48870000,3
2026-02-17T23:19:17.651050,47959.43618547,50736.97517860,-4.82394000,3
2026-02-17T23:19:52.202603,47959.06208347,50736.97517860,-6.32276000,3
2026-02-17T23:20:27.113033,47958.13848947,50736.97517860,-12.62260000,3
2026-02-17T23:20:57.179324,47959.08556247,50736.97517860,-6.42827000,3
2026-02-17T23:21:32.245133,47961.78208947,50736.97517860,9.43220000,3
2026-02-17T23:22:07.166089,47956.08459947,50736.97517860,-24.94670000,3
2026-02-17T23:22:42.271019,47958.86783947,50736.97517860,-8.31640000,3
2026-02-17T23:23:17.290134,47960.34641947,50736.97517860,0.12290000,3
2026-02-17T23:23:52.105812,47959.93357947,50736.97517860,-2.88960000,3
2026-02-17T23:24:27.256088,47962.55855547,50736.97517860,12.68996000,3
2026-02-17T23:25:02.177849,47959.32021947,50736.97517860,-7.98380000,3
2026-02-17T23:25:32.227536,47956.91124947,50736.97517860,-23.47850000,3
2026-02-17T23:26:02.316257,47957.52657947,50736.97517860,-21.23570000,3
2026-02-17T23:26:37.165709,47957.66878847,50736.97517860,-20.57861000,3
2026-02-17T23:27:07.237000,47956.98355947,50736.97517860,-24.15790000,3
2026-02-17T23:27:37.451997,47956.88850947,50736.97517860,-23.73390000,3
2026-02-17T23:28:12.164118,47957.34775947,50736.97517860,-22.17340000,3
2026-02-17T23:28:42.173445,47957.48749947,50736.97517860,-22.04150000,3
2026-02-18T10:22:22.812467,47956.00696071,50737.31033684,-33.08907000,3
2026-02-18T10:22:58.011226,47958.17224771,50737.31033684,-19.73220000,3
2026-02-18T10:23:32.909145,47958.23109771,50737.31033684,-19.11640000,3
2026-02-18T10:24:03.559984,47958.32993771,50737.31033684,-18.62220000,3
2026-02-18T10:24:37.856117,47958.13773771,50737.31033684,-19.85570000,3
2026-02-18T10:25:12.844477,47957.94046771,50737.31033684,-20.91290000,3
2026-02-18T10:25:42.864605,47957.87685771,50737.31033684,-21.49800000,3
2026-02-18T10:26:12.915297,47956.23514771,50737.31033684,-30.51860000,3
2026-02-18T10:26:47.860920,47955.86106971,50737.31033684,-32.88058000,3
2026-02-18T10:27:22.913544,47954.72092771,50737.31033684,-39.87730000,3
2026-02-18T10:27:57.896456,47955.45376371,50737.31033684,-34.95744000,3
2026-02-18T10:28:32.890651,47955.25467771,50737.31033684,-36.69080000,3
2026-02-18T10:29:07.889897,47955.59356771,50737.31033684,-34.50040000,3
2026-02-18T10:29:42.840467,47954.57796871,50737.31033684,-40.27109000,3
2026-02-18T10:30:13.101649,47954.37700771,50737.31033684,-41.31350000,3
2026-02-18T10:30:43.208724,47954.07141171,50737.31033684,-44.22796000,3
2026-02-18T10:31:17.920045,47954.10468171,50737.31033684,-44.16516000,3
2026-02-18T10:31:52.945553,47954.76482771,50737.31033684,-40.52980000,3
2026-02-18T10:32:22.960561,47954.25665771,50737.31033684,-43.74100000,3
2026-02-18T10:32:57.845943,47953.62027571,50737.31033684,-47.57582000,3
2026-02-18T10:33:27.899964,47953.45632571,50737.31033684,-48.34652000,3
2026-02-18T10:34:02.843549,47954.58123371,50737.31033684,-41.53824000,3
2026-02-18T10:34:37.820713,47954.65624671,50737.31033684,-41.62261000,3
2026-02-18T10:35:07.849139,47955.12634771,50737.31033684,-38.56960000,3
2026-02-18T10:35:37.959731,47953.96078771,50737.31033684,-45.92340000,3
2026-02-18T10:36:12.895163,47952.68944671,50737.31033684,-53.30961000,3
2026-02-18T10:36:47.887187,47950.44119871,50737.31033684,-67.42409000,3
2026-02-18T10:37:17.933968,47950.42777071,50737.31033684,-67.41057000,3
2026-02-18T10:37:52.847533,47949.07003771,50737.31033684,-75.62550000,3
2026-02-18T10:38:22.969263,47945.89316771,50737.31033684,-94.50190000,3
2026-02-18T10:38:57.849659,47946.66829771,50737.31033684,-89.48720000,3
2026-02-18T10:39:32.856503,47945.22003771,50737.31033684,-97.74220000,3
2026-02-18T10:40:02.925873,47944.58776771,50737.31033684,-101.95540000,3
2026-02-18T10:40:33.634717,47943.35850971,50737.31033684,-109.93398000,3
2026-02-18T10:41:07.870796,47944.51323771,50737.31033684,-103.34720000,3
2026-02-18T10:41:37.918776,47945.69225071,50737.31033684,-96.27657000,3
2026-02-18T10:42:12.860425,47946.34679771,50737.31033684,-93.30740000,3
2026-02-18T10:42:42.926174,47946.07480771,50737.31033684,-94.32400000,3
2026-02-18T10:43:12.951825,47946.04232771,50737.31033684,-95.19490000,3
2026-02-18T10:43:43.040402,47944.26908771,50737.31033684,-112.06639000,3
2026-02-18T10:44:17.880798,47939.97860471,50737.31033684,-131.10903000,3
2026-02-18T10:44:52.858186,47939.69573471,50737.31033684,-132.86673000,3
2026-02-18T10:45:22.927298,47942.03776171,50737.31033684,-118.37546000,3
2026-02-18T10:45:52.931379,47941.80965571,50737.31033684,-120.11222000,3
2026-02-18T10:46:22.951097,47938.76970771,50737.31033684,-139.03540000,3
2026-02-18T10:46:57.927461,47938.91286771,50737.31033684,-137.99260000,3
2026-02-18T10:47:27.927763,47936.75266771,50737.31033684,-150.50490000,3
2026-02-18T10:48:02.927186,47934.30501271,50737.31033684,-164.10295000,3
2026-02-18T10:48:37.868420,47934.32132271,50737.31033684,-164.29935000,3
2026-02-18T10:49:07.927828,47931.58474371,50737.31033684,-180.07014000,3
2026-02-18T10:49:42.917809,47931.88863371,50737.31033684,-178.21824000,3
2026-02-18T10:50:12.934727,47933.26195771,50737.31033684,-169.86050000,3
2026-02-18T10:50:47.879348,47933.07648771,50737.31033684,-168.28037000,3
2026-02-18T10:51:17.934884,47933.69781571,50737.31033684,-167.01522000,3
2026-02-18T10:51:48.046020,47934.29070771,50737.31033684,-164.03550000,3
2026-02-18T10:52:22.962367,47934.65180971,50737.31033684,-161.33728000,3
2026-02-18T10:52:52.976194,47933.76584571,50737.31033684,-166.56062000,3
2026-02-18T10:53:23.203529,47933.98092771,50737.31033684,-165.75880000,3
2026-02-18T10:53:57.981827,47933.70456571,50737.31033684,-166.49642000,3
2026-02-18T10:54:32.990720,47934.11515171,50737.31033684,-164.19606000,3
2026-02-18T10:55:08.357708,47933.06573771,50737.31033684,-170.61270000,3
2026-02-18T10:55:42.865560,47935.05308971,50737.31033684,-158.70958000,3
2026-02-18T10:56:12.872958,47934.47362771,50737.31033684,-162.65220000,3
2026-02-18T10:56:42.915049,47934.35969371,50737.31033684,-163.61754000,3
2026-02-18T10:57:13.134851,47934.47239371,50737.31033684,-163.44644000,3
2026-02-18T10:57:47.991088,47935.05515771,50737.31033684,-159.81540000,3
2026-02-18T10:58:22.986601,47935.46811971,50737.31033684,-156.89058000,3
2026-02-18T10:58:57.896186,47935.48267771,50737.31033684,-156.60960000,3
2026-02-18T10:59:32.893516,47935.64784871,50737.31033684,-155.23929000,3
2026-02-18T11:00:07.888902,47934.94245108,50737.38717021,-160.45790000,3
2026-02-18T11:00:38.474602,47935.47015608,50737.38717021,-157.55505000,3
2026-02-18T11:01:12.949130,47935.38154108,50737.38717021,-156.89450000,3
2026-02-18T11:01:47.904505,47933.83866108,50737.38717021,-166.36380000,3
2026-02-18T11:02:22.986240,47933.74585108,50737.38717021,-166.98590000,3
2026-02-18T11:02:53.010217,47934.32572208,50737.38717021,-163.84729000,3
2026-02-18T11:03:27.400685,47935.33672108,50737.38717021,-156.83520000,3
2026-02-18T11:03:57.911435,47934.74554108,50737.38717021,-159.85650000,3
2026-02-18T11:04:27.943913,47930.37308908,50737.38717021,-186.53002000,3
2026-02-18T11:04:57.957542,47934.58399308,50737.38717021,-161.37928000,3
2026-02-18T11:05:33.009999,47931.97835108,50737.38717021,-177.40390000,3
2026-02-18T11:06:07.936028,47932.36803108,50737.38717021,-175.26443000,3
2026-02-18T11:06:43.004947,47932.60703008,50737.38717021,-173.56781000,3
2026-02-18T11:07:18.163417,47933.02786608,50737.38717021,-171.89745000,3
2026-02-18T11:07:52.990306,47932.99529108,50737.38717021,-171.76330000,3
2026-02-18T11:08:23.127062,47932.19140908,50737.38717021,-176.19582000,3
2026-02-18T11:08:57.932787,47933.07403108,50737.38717021,-170.77010000,3
2026-02-18T11:09:27.981530,47933.33525308,50737.38717021,-169.36698000,3
2026-02-18T11:10:03.657580,47933.10805108,50737.38717021,-170.17490000,3
2026-02-18T11:10:38.038257,47932.64999108,50737.38717021,-173.30450000,3
2026-02-18T11:11:12.988055,47931.58387108,50737.38717021,-180.25920000,3
2026-02-18T11:11:43.064002,47930.08420308,50737.38717021,-190.40188000,3
2026-02-18T11:12:17.949779,47929.70206108,50737.38717021,-193.24890000,3
2026-02-18T11:12:47.978866,47929.99676108,50737.38717021,-190.52190000,3
2026-02-18T11:13:23.079210,47933.32759108,50737.38717021,-171.66050000,3
2026-02-18T11:13:57.955198,47934.17282508,50737.38717021,-163.89528000,3
2026-02-18T11:14:27.993715,47934.05331108,50737.38717021,-167.96650000,3
2026-02-18T11:15:03.301970,47933.00016108,50737.38717021,-174.58930000,3
2026-02-18T11:15:38.292039,47933.03256108,50737.38717021,-174.42730000,3
2026-02-18T11:16:12.996130,47930.38302108,50737.38717021,-190.37820000,3
2026-02-18T11:16:43.020246,47929.12757108,50737.38717021,-197.74000000,3
2026-02-18T11:17:18.057708,47924.72952208,50737.38717021,-222.44489000,3
2026-02-18T11:17:48.071723,47923.14087008,50737.38717021,-232.10381000,3
2026-02-18T11:18:22.969236,47921.16110708,50737.38717021,-244.05564000,3
2026-02-18T11:18:53.036899,47922.45118808,50737.38717021,-236.20513000,3
2026-02-18T11:19:23.065193,47924.44433908,50737.38717021,-224.04902000,3
2026-02-18T11:19:57.969222,47924.82350108,50737.38717021,-221.54390000,3
2026-02-18T11:20:33.092387,47924.75984108,50737.38717021,-221.77500000,3
2026-02-18T11:21:07.994196,47925.12811208,50737.38717021,-219.31289000,3
2026-02-18T11:21:38.008590,47925.09054108,50737.38717021,-220.63750000,3
2026-02-18T11:22:12.969692,47922.10256008,50737.38717021,-237.46431000,3
2026-02-18T11:22:42.978136,47924.24757108,50737.38717021,-223.48070000,3
2026-02-18T11:23:13.044213,47923.62588808,50737.38717021,-226.69103000,3
2026-02-18T11:23:47.995658,47924.29824608,50737.38717021,-222.47795000,3
2026-02-18T11:24:18.218399,47922.93151408,50737.38717021,-230.59127000,3
2026-02-18T11:24:53.012740,47919.00037008,50737.38717021,-252.83901000,3
2026-02-18T11:25:23.057683,47918.21241208,50737.38717021,-256.81259000,3
2026-02-18T11:31:54.575320,47923.96988108,50737.38717021,-221.39750000,3
2026-02-18T11:32:24.637339,47924.29002708,50737.38717021,-219.44034000,3
2026-02-18T11:32:54.763396,47925.62107108,50737.38717021,-211.75180000,3
2026-02-18T11:33:26.053759,47925.94047108,50737.38717021,-209.90410000,3
2026-02-18T11:33:59.607463,47926.62934308,50737.38717021,-206.56438000,3
2026-02-18T11:34:30.001662,47926.56611108,50737.38717021,-206.62330000,3
2026-02-18T11:35:04.611274,47924.35443508,50737.38717021,-219.58046000,3
2026-02-18T11:35:34.612656,47925.09329108,50737.38717021,-216.16740000,3
2026-02-18T11:36:04.615965,47926.77985408,50737.38717021,-205.26737000,3
2026-02-18T11:36:34.631860,47928.56663908,50737.38717021,-194.82652000,3
2026-02-18T11:37:04.708160,47928.74235108,50737.38717021,-193.91090000,3
2026-02-18T11:37:39.660837,47929.31110108,50737.38717021,-190.60390000,3
2026-02-18T11:38:13.067293,47929.82274108,50737.38717021,-187.74050000,3
2026-02-18T11:38:44.675597,47930.39676208,50737.38717021,-184.72379000,3
2026-02-18T11:39:19.884429,47931.84090108,50737.38717021,-173.72590000,3
2026-02-18T11:39:54.689964,47931.71719108,50737.38717021,-176.87850000,3
2026-02-18T11:40:26.813297,47930.23514508,50737.38717021,-185.26646000,3
2026-02-18T11:41:00.171987,47930.02577708,50737.38717021,-186.39614000,3
2026-02-18T11:41:34.717653,47930.35384208,50737.38717021,-184.32799000,3
2026-02-18T11:42:09.006446,47929.19117108,50737.38717021,-191.53600000,3
2026-02-18T11:42:39.639344,47928.53827108,50737.38717021,-195.49810000,3
2026-02-18T11:43:14.609658,47929.12487808,50737.38717021,-192.51983000,3
2026-02-18T11:43:44.613187,47929.27329108,50737.38717021,-191.17990000,3
2026-02-18T11:44:16.838511,47930.97565508,50737.38717021,-180.54476000,3
2026-02-18T11:44:49.685124,47929.69247108,50737.38717021,-188.40820000,3
2026-02-18T11:45:24.854114,47929.38561108,50737.38717021,-190.37850000,3
2026-02-18T11:45:54.921399,47929.10052708,50737.38717021,-192.28134000,3
2026-02-18T11:46:29.608137,47929.45716008,50737.38717021,-188.56470000,3
2026-02-18T11:46:59.625873,47929.79020408,50737.38717021,-187.68137000,3
2026-02-18T11:47:29.742616,47930.60421808,50737.38717021,-183.15023000,3
2026-02-18T11:48:04.642028,47929.09635108,50737.38717021,-191.54140000,3
2026-02-18T11:48:34.984307,47928.99809108,50737.38717021,-192.21800000,3
2026-02-18T11:49:08.878729,47928.40567508,50737.38717021,-196.28316000,3
2026-02-18T11:49:40.251981,47928.54465508,50737.38717021,-195.25036000,3
2026-02-18T11:50:14.971639,47930.11258008,50737.38717021,-185.98011000,3
2026-02-18T11:50:49.670127,47930.98273508,50737.38717021,-181.19606000,3
2026-02-18T11:51:24.719744,47932.36684108,50737.38717021,-171.96800000,3
2026-02-18T11:51:55.151867,47932.31097708,50737.38717021,-172.08164000,3
2026-02-18T11:52:25.549296,47932.61725108,50737.38717021,-170.55790000,3
2026-02-18T11:52:59.745545,47931.77202108,50737.38717021,-175.96670000,3
2026-02-18T11:53:31.001044,47932.07506108,50737.38717021,-173.92830000,3
2026-02-18T11:54:04.674272,47933.11584408,50737.38717021,-167.25490000,3
2026-02-18T11:54:34.735832,47932.96359908,50737.38717021,-168.02392000,3
2026-02-18T11:55:09.226230,47932.81910608,50737.38717021,-169.06085000,3
2026-02-18T11:55:39.707653,47934.41072308,50737.38717021,-159.03558000,3
2026-02-18T11:56:13.063502,47933.54245108,50737.38717021,-164.67840000,3
2026-02-18T11:56:44.723497,47933.30954808,50737.38717021,-166.01023000,3
2026-02-18T11:57:19.635688,47932.51585808,50737.38717021,-171.27033000,3
2026-02-18T11:57:49.750972,47933.00196508,50737.38717021,-168.75096000,3
2026-02-18T11:58:24.697226,47931.69731108,50737.38717021,-176.49830000,3
2026-02-18T11:58:54.816892,47932.21166708,50737.38717021,-173.67364000,3
2026-02-18T11:59:29.720065,47932.73667108,50737.38717021,-171.00720000,3
2026-02-18T12:00:04.672579,47931.45185108,50737.38717021,-178.07440000,3
2026-02-18T12:00:36.745720,47931.25345108,50737.38717021,-179.28440000,3
2026-02-18T12:01:08.966770,47932.81646108,50737.38717021,-169.67630000,3
2026-02-18T12:01:39.706709,47934.90279908,50737.38717021,-158.11434000,3
2026-02-18T12:02:13.014699,47933.07593408,50737.38717021,-167.46497000,3
2026-02-18T12:02:44.697344,47933.58983608,50737.38717021,-164.08995000,3
2026-02-18T12:03:17.776208,47936.45510108,50737.38717021,-147.06860000,3
2026-02-18T12:03:49.735730,47934.99592108,50737.38717021,-155.26920000,3
